id,coordinates,longitude,latitude
48802,"[6.5310848, 38.712224]",38.712224,6.5310848
48803,"[40.2253569, -82.6881395]",-82.6881395,40.2253569
48804,"[46.187885, -123.831256]",-123.831256,46.187885
48805,"[42.8867166, -78.8783922]",-78.8783922,42.8867166
48808,"[34.0536909, -118.2427666]",-118.2427666,34.0536909
48810,"[33.7490987, -84.3901849]",-84.3901849,33.7490987
48811,"[32.7174209, -117.1627714]",-117.1627714,32.7174209
48813,"[34.2331373, -102.4107493]",-102.4107493,34.2331373
48814,"[29.9499323, -90.0701156]",-90.0701156,29.9499323
48815,"[39.5261206, -119.8126581]",-119.8126581,39.5261206
48816,"[39.7837304, -100.4458825]",-100.4458825,39.7837304
48817,"[-23.5506507, -46.6333824]",-46.6333824,-23.5506507
48819,"[37.0646248, -7.811203869717344]",-7.811203869717344,37.0646248
48820,"[33.5206824, -86.8024326]",-86.8024326,33.5206824
48822,"[42.9632405, -85.6678639]",-85.6678639,42.9632405
48823,"[27.7567667, -81.4639835]",-81.4639835,27.7567667
48825,"[32.7765208, -79.92834761262452]",-79.92834761262452,32.7765208
48826,"[39.7392364, -104.9848623]",-104.9848623,39.7392364
48827,"[34.0536909, -118.2427666]",-118.2427666,34.0536909
48828,"[20.03517385, -98.30959551263098]",-98.30959551263098,20.03517385
48829,"[29.4246002, -98.4951405]",-98.4951405,29.4246002
48830,"[35.7730076, -86.2820081]",-86.2820081,35.7730076
48832,"[51.0534234, -114.0625892]",-114.0625892,51.0534234
48834,"[32.3293809, -83.1137366]",-83.1137366,32.3293809
48835,"[34.9550817, -97.2684063]",-97.2684063,34.9550817
48836,"[54.7023545, -3.2765753]",-3.2765753,54.7023545
48837,"[4.6874546, -74.0654218]",-74.0654218,4.6874546
48838,"[54.6307478, -5.946523151405971]",-5.946523151405971,54.6307478
48839,"[47.9960267, -53.8155345]",-53.8155345,47.9960267
48840,"[52.7954791, -0.5402402866174321]",-0.5402402866174321,52.7954791
48842,"[-25.7459374, 28.1879444]",28.1879444,-25.7459374
48843,"[35.4729886, -97.5170536]",-97.5170536,35.4729886
48844,"[25.7742658, -80.1936589]",-80.1936589,25.7742658
48845,"[43.6044622, 1.4442469]",1.4442469,43.6044622
48848,"[43.157285, -77.615214]",-77.615214,43.157285
48850,"[33.4484367, -112.0741417]",-112.0741417,33.4484367
48851,"[-12.0621065, -77.0365256]",-77.0365256,-12.0621065
48853,"[51.5073219, -0.1276474]",-0.1276474,51.5073219
48855,"[39.7400933, -105.03920237429952]",-105.03920237429952,39.7400933
48858,"[40.6501038, -73.9495823]",-73.9495823,40.6501038
48862,"[40.0796606, -89.4337288]",-89.4337288,40.0796606
48863,"[36.2005843, -115.1215844]",-115.1215844,36.2005843
48864,"[28.5421109, -81.3790304]",-81.3790304,28.5421109
48865,"[25.7742658, -80.1936589]",-80.1936589,25.7742658
48867,"[33.50546625, -117.09163731316065]",-117.09163731316065,33.50546625
48869,"[39.7837304, -100.4458825]",-100.4458825,39.7837304
48871,"[43.6534817, -79.3839347]",-79.3839347,43.6534817
48877,"[33.4255056, -111.9400125]",-111.9400125,33.4255056
48878,"[54.7023545, -3.2765753]",-3.2765753,54.7023545
48879,"[43.157285, -77.615214]",-77.615214,43.157285
48883,"[13.8000382, -88.9140683]",-88.9140683,13.8000382
48884,"[55.4142529, -2.201099]",-2.201099,55.4142529
48888,"[42.7087245, -82.0390861]",-82.0390861,42.7087245
48890,"[6.2443382, -75.573553]",-75.573553,6.2443382
48892,"[61.0666922, -107.9917071]",-107.9917071,61.0666922
48893,"[34.0536909, -118.2427666]",-118.2427666,34.0536909
48897,"[44.650051, -93.2432791]",-93.2432791,44.650051
48898,"[29.9499323, -90.0701156]",-90.0701156,29.9499323
48900,"[40.0639616, -80.7209149]",-80.7209149,40.0639616
48902,"[43.4112973, -76.1279841]",-76.1279841,43.4112973
48903,"[45.806691349999994, 12.206315763116372]",12.206315763116372,45.806691349999994
48906,"[59.9606739, 30.1586551]",30.1586551,59.9606739
48907,"[-33.928992, 18.417396]",18.417396,-33.928992
48912,"[33.65041, -97.2053688]",-97.2053688,33.65041
48913,"[39.7837304, -100.4458825]",-100.4458825,39.7837304
48914,"[35.7325352, -78.8505516]",-78.8505516,35.7325352
48915,"[19.4326296, -99.1331785]",-99.1331785,19.4326296
48916,"[54.7023545, -3.2765753]",-3.2765753,54.7023545
48917,"[28.5421109, -81.3790304]",-81.3790304,28.5421109
48918,"[38.7251776, -105.6077167]",-105.6077167,38.7251776
48921,"[39.7837304, -100.4458825]",-100.4458825,39.7837304
48922,"[43.100983, -79.115295]",-79.115295,43.100983
48923,"[47.6038321, -122.3300624]",-122.3300624,47.6038321
48924,"[34.395342, -111.7632755]",-111.7632755,34.395342
48926,"[9.6000359, 7.9999721]",7.9999721,9.6000359
48927,"[5.5600141, -0.2057437]",-0.2057437,5.5600141
48928,"[51.8448838, 5.8641598]",5.8641598,51.8448838
48929,"[20.6845957, -88.8755669]",-88.8755669,20.6845957
48930,"[53.3497645, -6.2602732]",-6.2602732,53.3497645
48931,"[47.6038321, -122.3300624]",-122.3300624,47.6038321
48933,"[34.0536909, -118.2427666]",-118.2427666,34.0536909
48934,"[46.3239455, -0.4645212]",-0.4645212,46.3239455
48935,"[31.8160381, -99.5120986]",-99.5120986,31.8160381
48936,"[35.0841034, -106.6509851]",-106.6509851,35.0841034
48937,"[34.3916641, -118.542586]",-118.542586,34.3916641
48938,"[9.0643305, 7.4892974]",7.4892974,9.0643305
48939,"[61.0666922, -107.9917071]",-107.9917071,61.0666922
48942,"[34.17142715, -118.91058772974445]",-118.91058772974445,34.17142715
48943,"[61.0666922, -107.9917071]",-107.9917071,61.0666922
48944,"[32.7762719, -96.7968559]",-96.7968559,32.7762719
48946,"[41.2428742, -73.2006687]",-73.2006687,41.2428742
48948,"[59.6749712, 14.5208584]",14.5208584,59.6749712
48950,"[41.8755616, -87.6244212]",-87.6244212,41.8755616
48951,"[6.5536094, 7.4143061]",7.4143061,6.5536094
48952,"[51.5073219, -0.1276474]",-0.1276474,51.5073219
48954,"[-14.1601396, 33.8624178]",33.8624178,-14.1601396
48957,"[50.8806249, 5.881562211438289]",5.881562211438289,50.8806249
48958,"[43.3414752, -80.4759309]",-80.4759309,43.3414752
48959,"[42.3750997, -71.1056157]",-71.1056157,42.3750997
48960,"[55.9533456, -3.1883749]",-3.1883749,55.9533456
48961,"[18.4801972, -69.942111]",-69.942111,18.4801972
48963,"[54.7023545, -3.2765753]",-3.2765753,54.7023545
48964,"[34.17142715, -118.91058772974445]",-118.91058772974445,34.17142715
48965,"[41.2428742, -73.2006687]",-73.2006687,41.2428742
48966,"[40.7127281, -74.0060152]",-74.0060152,40.7127281
48968,"[37.1232245, -78.4927721]",-78.4927721,37.1232245
48970,"[36.7014631, -118.7559974]",-118.7559974,36.7014631
48972,"[51.0534234, -114.0625892]",-114.0625892,51.0534234
48973,"[47.1039476, 16.8812037]",16.8812037,47.1039476
48974,"[34.0536909, -118.2427666]",-118.2427666,34.0536909
48975,"[33.7490987, -84.3901849]",-84.3901849,33.7490987
48976,"[25.7742658, -80.1936589]",-80.1936589,25.7742658
48978,"[20.0171109, 103.378253]",103.378253,20.0171109
48979,"[39.4142186, -77.4109269]",-77.4109269,39.4142186
48980,"[35.1490215, -90.0516285]",-90.0516285,35.1490215
48982,"[29.9499323, -90.0701156]",-90.0701156,29.9499323
48983,"[40.7498243, -73.7976337]",-73.7976337,40.7498243
48984,"[34.2331373, -102.4107493]",-102.4107493,34.2331373
48985,"[46.603354, 1.8883335]",1.8883335,46.603354
48986,"[33.8750629, 35.843409]",35.843409,33.8750629
48989,"[34.17676615, -118.60235820122529]",-118.60235820122529,34.17676615
48991,"[38.893661249999994, -76.98788325388196]",-76.98788325388196,38.893661249999994
48999,"[54.7023545, -3.2765753]",-3.2765753,54.7023545
49001,"[12.8698101, 74.8430082]",74.8430082,12.8698101
49002,"[33.9597677, -83.376398]",-83.376398,33.9597677
49003,"[51.2211097, 4.3997081]",4.3997081,51.2211097
49004,"[39.7837304, -100.4458825]",-100.4458825,39.7837304
49005,"[61.0666922, -107.9917071]",-107.9917071,61.0666922
49006,"[59.9133301, 10.7389701]",10.7389701,59.9133301
49007,"[43.590338, -79.645729]",-79.645729,43.590338
49008,"[49.6950395, 22.0196537]",22.0196537,49.6950395
49009,"[40.0757384, -74.4041622]",-74.4041622,40.0757384
49011,"[18.4801972, -69.942111]",-69.942111,18.4801972
49012,"[31.8160381, -99.5120986]",-99.5120986,31.8160381
49013,"[39.7837304, -100.4458825]",-100.4458825,39.7837304
49014,"[33.7500378, -117.8704931]",-117.8704931,33.7500378
49016,"[17.38878595, 78.46106473453146]",78.46106473453146,17.38878595
49019,"[-75.55833158, 6.3097057]",-75.55833158,6.3097057
49022,"[34.0536909, -118.2427666]",-118.2427666,34.0536909
49023,"[33.7490987, -84.3901849]",-84.3901849,33.7490987
49024,"[-118.597, 34.2011]",-118.597,34.2011
49025,"[6.4550575, 3.3941795]",3.3941795,6.4550575
49027,"[39.7837304, -100.4458825]",-100.4458825,39.7837304
49028,"[36.1672559, -115.1485163]",-115.1485163,36.1672559
49029,"[40.0796606, -89.4337288]",-89.4337288,40.0796606
49031,"[28.5421109, -81.3790304]",-81.3790304,28.5421109
49032,"[52.7954791, -0.5402402866174321]",-0.5402402866174321,52.7954791
49034,"[61.0666922, -107.9917071]",-107.9917071,61.0666922
49035,"[41.871595, -87.7471626]",-87.7471626,41.871595
49036,"[39.7837304, -100.4458825]",-100.4458825,39.7837304
49038,"[-25.7459374, 28.1879444]",28.1879444,-25.7459374
49040,"[33.7490987, -84.3901849]",-84.3901849,33.7490987
49041,"[18.4357733, -69.9699468]",-69.9699468,18.4357733
49043,"[6.5310848, 38.712224]",38.712224,6.5310848
49044,"[20.0171109, 103.378253]",103.378253,20.0171109
49046,"[32.7174209, -117.1627714]",-117.1627714,32.7174209
49047,"[6.5310848, 38.712224]",38.712224,6.5310848
49051,"[36.1672559, -115.1485163]",-115.1485163,36.1672559
49052,"[41.6797578, -87.4944873]",-87.4944873,41.6797578
49054,"[54.971213, -1.614247]",-1.614247,54.971213
49056,"[36.7014631, -118.7559974]",-118.7559974,36.7014631
49058,"[34.0536909, -118.2427666]",-118.2427666,34.0536909
49061,"[36.1672559, -115.1485163]",-115.1485163,36.1672559
49062,"[35.7490023, -84.320293]",-84.320293,35.7490023
49063,"[33.3062223, -111.8413317]",-111.8413317,33.3062223
49064,"[45.5202471, -122.6741949]",-122.6741949,45.5202471
49066,"[39.4695489, -76.8294213]",-76.8294213,39.4695489
49068,"[14.65616655, 121.02528925]",121.02528925,14.65616655
49072,"[55.001251, -115.002136]",-115.002136,55.001251
49073,"[34.1729044, -118.3740371]",-118.3740371,34.1729044
49074,"[43.0349931, -87.922497]",-87.922497,43.0349931
49075,"[40.033394, -74.3536246]",-74.3536246,40.033394
49076,"[33.7219991, -116.0372472]",-116.0372472,33.7219991
49082,"[34.0536909, -118.2427666]",-118.2427666,34.0536909
49088,"[8.3298101, -13.0030762]",-13.0030762,8.3298101
49090,"[27.7567667, -81.4639835]",-81.4639835,27.7567667
49092,"[-28.8166236, 24.991639]",24.991639,-28.8166236
49093,"[51.03731865, -114.06611210745318]",-114.06611210745318,51.03731865
49094,"[42.1045345, -82.4221059]",-82.4221059,42.1045345
49099,"[34.0536909, -118.2427666]",-118.2427666,34.0536909
49100,"[33.4151117, -111.8314773]",-111.8314773,33.4151117
49102,"[40.9699889, -77.7278831]",-77.7278831,40.9699889
49103,"[32.7174209, -117.1627714]",-117.1627714,32.7174209
49105,"[31.9973662, -102.0779482]",-102.0779482,31.9973662
49106,"[36.1672559, -115.1485163]",-115.1485163,36.1672559
49107,"[26.6059432, -81.9806771]",-81.9806771,26.6059432
49108,"[54.971213, -1.614247]",-1.614247,54.971213
49110,"[41.6500201, -72.7342163]",-72.7342163,41.6500201
49111,"[35.774143, 139.681209]",139.681209,35.774143
49113,"[40.9699889, -77.7278831]",-77.7278831,40.9699889
49115,"[34.0536909, -118.2427666]",-118.2427666,34.0536909
49116,"[37.561473, -84.0488167]",-84.0488167,37.561473
49117,"[31.8160381, -99.5120986]",-99.5120986,31.8160381
49118,"[42.4347571, -83.9849477]",-83.9849477,42.4347571
49119,"[25.1446897, 67.1847767315734]",67.1847767315734,25.1446897
49120,"[33.7490987, -84.3901849]",-84.3901849,33.7490987
49121,"[36.7014631, -118.7559974]",-118.7559974,36.7014631
49124,"[8.287729, -62.7292218]",-62.7292218,8.287729
49126,"[51.9228958, 4.4631727]",4.4631727,51.9228958
49130,"[29.9499323, -90.0701156]",-90.0701156,29.9499323
49131,"[36.7014631, -118.7559974]",-118.7559974,36.7014631
49132,"[43.6534817, -79.3839347]",-79.3839347,43.6534817
49135,"[-26.3285259, 28.1428114]",28.1428114,-26.3285259
49137,"[40.7127281, -74.0060152]",-74.0060152,40.7127281
49138,"[-6.1753942, 106.827183]",106.827183,-6.1753942
49141,"[29.4246002, -98.4951405]",-98.4951405,29.4246002
49142,"[18.9387711, 72.8353355]",72.8353355,18.9387711
49145,"[39.7837304, -100.4458825]",-100.4458825,39.7837304
49146,"[-33.928992, 18.417396]",18.417396,-33.928992
49147,"[40.6501038, -73.9495823]",-73.9495823,40.6501038
49149,"[25.1317232, 121.744652]",121.744652,25.1317232
49150,"[-24.7761086, 134.755]",134.755,-24.7761086
49152,"[42.9836747, -81.2496068]",-81.2496068,42.9836747
49155,"[-121.27547, 38.13019]",-121.27547,38.13019
49157,"[40.4416941, -79.9900861]",-79.9900861,40.4416941
49158,"[35.3872218, -94.4248983]",-94.4248983,35.3872218
49159,"[4.59808, -74.0760439]",-74.0760439,4.59808
49161,"[38.6268039, -90.1994097]",-90.1994097,38.6268039
49162,"[49.2799921, -123.1197031]",-123.1197031,49.2799921
49163,"[34.0536909, -118.2427666]",-118.2427666,34.0536909
49164,"[33.4484367, -112.0741417]",-112.0741417,33.4484367
49165,"[48.8566969, 2.3514616]",2.3514616,48.8566969
49166,"[33.7490987, -84.3901849]",-84.3901849,33.7490987
49167,"[30.8703881, -92.007126]",-92.007126,30.8703881
49168,"[53.559348099999994, -113.0314111056661]",-113.0314111056661,53.559348099999994
49169,"[32.9715645, -89.7348497]",-89.7348497,32.9715645
49170,"[39.7837304, -100.4458825]",-100.4458825,39.7837304
49172,"[40.7127281, -74.0060152]",-74.0060152,40.7127281
49174,"[33.8081983, -117.9180175]",-117.9180175,33.8081983
49175,"[45.3842702, -73.995482]",-73.995482,45.3842702
49176,"[43.7283874, -79.34914879325001]",-79.34914879325001,43.7283874
49178,"[41.9216734, -93.3122705]",-93.3122705,41.9216734
49180,"[51.0834196, 10.4234469]",10.4234469,51.0834196
49181,"[32.0809263, -81.0911768]",-81.0911768,32.0809263
49182,"[41.2428742, -73.2006687]",-73.2006687,41.2428742
49183,"[41.8755616, -87.6244212]",-87.6244212,41.8755616
49186,"[40.7356738, -73.4417524]",-73.4417524,40.7356738
49188,"[61.0666922, -107.9917071]",-107.9917071,61.0666922
49189,"[48.8566969, 2.3514616]",2.3514616,48.8566969
49190,"[33.725717, -84.440783]",-84.440783,33.725717
49191,"[39.7683331, -86.1583502]",-86.1583502,39.7683331
49192,"[47.2495798, -122.4398746]",-122.4398746,47.2495798
49193,"[29.7589382, -95.3676974]",-95.3676974,29.7589382
49194,"[39.7392364, -104.9848623]",-104.9848623,39.7392364
49195,"[40.7127281, -74.0060152]",-74.0060152,40.7127281
49196,"[51.5073219, -0.1276474]",-0.1276474,51.5073219
49199,"[40.7588352, -73.9999574]",-73.9999574,40.7588352
49200,"[44.4521637, -64.3551639]",-64.3551639,44.4521637
49201,"[39.100105, -94.5781416]",-94.5781416,39.100105
49203,"[25.0659637, 55.1713403]",55.1713403,25.0659637
49204,"[45.300596, -122.9725418]",-122.9725418,45.300596
49205,"[53.3806626, -1.4702278]",-1.4702278,53.3806626
49206,"[27.9477595, -82.458444]",-82.458444,27.9477595
49210,"[41.9853742, -72.4461952]",-72.4461952,41.9853742
49211,"[-73.5744, 45.5038]",-73.5744,45.5038
49212,"[-29.6, 30.3788889]",30.3788889,-29.6
49213,"[43.7283874, -79.34914879325001]",-79.34914879325001,43.7283874
49214,"[33.7490987, -84.3901849]",-84.3901849,33.7490987
49215,"[40.1842688, -75.5379639]",-75.5379639,40.1842688
49216,"[43.6534817, -79.3839347]",-79.3839347,43.6534817
49217,"[28.5421109, -81.3790304]",-81.3790304,28.5421109
49218,"[40.7127281, -74.0060152]",-74.0060152,40.7127281
49221,"[36.7014631, -118.7559974]",-118.7559974,36.7014631
49223,"[43.2961743, 5.3699525]",5.3699525,43.2961743
49225,"[26.715364, -80.0532942]",-80.0532942,26.715364
49227,"[43.9210587, 7.1790785]",7.1790785,43.9210587
49230,"[39.7837304, -100.4458825]",-100.4458825,39.7837304
49231,"[32.3293809, -83.1137366]",-83.1137366,32.3293809
49232,"[52.7269196, -1.9718449]",-1.9718449,52.7269196
49233,"[34.0536909, -118.2427666]",-118.2427666,34.0536909
49240,"[34.0536909, -118.2427666]",-118.2427666,34.0536909
49242,"[27.7567667, -81.4639835]",-81.4639835,27.7567667
49244,"[39.78420385, -84.05677987138829]",-84.05677987138829,39.78420385
49246,"[53.7974185, -1.5437941]",-1.5437941,53.7974185
49247,"[49.4871968, 31.2718321]",31.2718321,49.4871968
49249,"[15.4891028, 0.574288]",0.574288,15.4891028
49250,"[46.5391751, -102.8682231]",-102.8682231,46.5391751
49252,"[26.8418256, -80.13590694666684]",-80.13590694666684,26.8418256
49253,"[40.7127281, -74.0060152]",-74.0060152,40.7127281
49256,"[34.2331373, -102.4107493]",-102.4107493,34.2331373
49258,"[29.7589382, -95.3676974]",-95.3676974,29.7589382
49259,"[-89.0216, 42.6834]",-89.0216,42.6834
49260,"[49.366194, -97.9342745]",-97.9342745,49.366194
49261,"[41.5263603, -88.0840212]",-88.0840212,41.5263603
49265,"[35.6883635, 139.6990749]",139.6990749,35.6883635
49266,"[6.4550575, 3.3941795]",3.3941795,6.4550575
49267,"[47.2495798, -122.4398746]",-122.4398746,47.2495798
49269,"[39.4699014, -0.3759513]",-0.3759513,39.4699014
49270,"[36.06577, -79.7909683]",-79.7909683,36.06577
49271,"[36.7014631, -118.7559974]",-118.7559974,36.7014631
49273,"[41.8755616, -87.6244212]",-87.6244212,41.8755616
49274,"[10.3095549, 123.8931107]",123.8931107,10.3095549
49275,"[40.7127281, -74.0060152]",-74.0060152,40.7127281
49276,"[39.7392364, -104.9848623]",-104.9848623,39.7392364
49277,"[38.6268039, -90.1994097]",-90.1994097,38.6268039
49280,"[21.0, 52.25]",21.0,52.25
49282,"[-79.3872, 43.648]",-79.3872,43.648
49283,"[33.1838787, -97.1413417]",-97.1413417,33.1838787
49284,"[12.9791198, 77.5912997]",77.5912997,12.9791198
49285,"[40.6501038, -73.9495823]",-73.9495823,40.6501038
49286,"[43.6211955, -84.6824346]",-84.6824346,43.6211955
49288,"[-7.1215981, -34.882028]",-34.882028,-7.1215981
49289,"[36.06577, -79.7909683]",-79.7909683,36.06577
49293,"[25.2856329, 51.5264162]",51.5264162,25.2856329
49295,"[44.8532219, -65.30215845197642]",-65.30215845197642,44.8532219
49298,"[39.7837304, -100.4458825]",-100.4458825,39.7837304
49299,"[51.5073219, -0.1276474]",-0.1276474,51.5073219
49300,"[-117.85896162, 33.68769999]",-117.85896162,33.68769999
49305,"[39.2908816, -76.610759]",-76.610759,39.2908816
49306,"[40.7127281, -74.0060152]",-74.0060152,40.7127281
49308,"[43.0481221, -76.1474244]",-76.1474244,43.0481221
49309,"[-41.289636, 174.7757724]",174.7757724,-41.289636
49312,"[40.4416941, -79.9900861]",-79.9900861,40.4416941
49313,"[38.8949855, -77.0365708]",-77.0365708,38.8949855
49314,"[27.7567667, -81.4639835]",-81.4639835,27.7567667
49317,"[42.6384261, 12.674297]",12.674297,42.6384261
49318,"[18.9261759, 102.4483016]",102.4483016,18.9261759
49319,"[37.1677128, -94.8464256]",-94.8464256,37.1677128
49320,"[36.7014631, -118.7559974]",-118.7559974,36.7014631
49321,"[39.9622601, -83.0007065]",-83.0007065,39.9622601
49322,"[48.0197794, -122.0660914]",-122.0660914,48.0197794
49326,"[43.7283874, -79.34914879325001]",-79.34914879325001,43.7283874
49327,"[34.0536909, -118.2427666]",-118.2427666,34.0536909
49328,"[4.59808, -74.0760439]",-74.0760439,4.59808
49330,"[45.7334463, 23.1012591]",23.1012591,45.7334463
49331,"[-11.8775768, 17.5691241]",17.5691241,-11.8775768
49333,"[41.9287812, -74.0023702]",-74.0023702,41.9287812
49336,"[36.7014631, -118.7559974]",-118.7559974,36.7014631
49337,"[29.9499323, -90.0701156]",-90.0701156,29.9499323
49339,"[34.0536909, -118.2427666]",-118.2427666,34.0536909
49340,"[36.9823381, 37.302112793573954]",37.302112793573954,36.9823381
49341,"[40.9699889, -77.7278831]",-77.7278831,40.9699889
49343,"[36.5748441, 139.2394179]",139.2394179,36.5748441
49345,"[-26.104444, 28.098889]",28.098889,-26.104444
49347,"[54.7023545, -3.2765753]",-3.2765753,54.7023545
49352,"[33.7490987, -84.3901849]",-84.3901849,33.7490987
49358,"[34.28497, -118.437652]",-118.437652,34.28497
49359,"[-37.788095299999995, 144.83260045]",144.83260045,-37.788095299999995
49360,"[34.0536909, -118.2427666]",-118.2427666,34.0536909
49361,"[24.15529035, 83.82522584408349]",83.82522584408349,24.15529035
49362,"[45.421106, -75.690308]",-75.690308,45.421106
49363,"[44.4521637, -64.3551639]",-64.3551639,44.4521637
49366,"[42.1045345, -82.4221059]",-82.4221059,42.1045345
49367,"[44.00072565, -79.4673689163891]",-79.4673689163891,44.00072565
49368,"[43.6166163, -116.200886]",-116.200886,43.6166163
49370,"[18.9387711, 72.8353355]",72.8353355,18.9387711
49373,"[29.9499323, -90.0701156]",-90.0701156,29.9499323
49375,"[34.28497, -118.437652]",-118.437652,34.28497
49376,"[48.55321, 4.6505274]",4.6505274,48.55321
49377,"[44.648618, -63.5859487]",-63.5859487,44.648618
49380,"[40.7127281, -74.0060152]",-74.0060152,40.7127281
49381,"[39.2908816, -76.610759]",-76.610759,39.2908816
49384,"[40.4416941, -79.9900861]",-79.9900861,40.4416941
49385,"[6.4550575, 3.3941795]",3.3941795,6.4550575
49388,"[37.423496099999994, -122.16241893551084]",-122.16241893551084,37.423496099999994
49389,"[36.7014631, -118.7559974]",-118.7559974,36.7014631
49392,"[27.7567667, -81.4639835]",-81.4639835,27.7567667
49393,"[29.7589382, -95.3676974]",-95.3676974,29.7589382
49394,"[40.4416941, -79.9900861]",-79.9900861,40.4416941
49395,"[40.4416941, -79.9900861]",-79.9900861,40.4416941
49396,"[36.7014631, -118.7559974]",-118.7559974,36.7014631
49400,"[36.7014631, -118.7559974]",-118.7559974,36.7014631
49404,"[39.3031359, -76.6257945]",-76.6257945,39.3031359
49405,"[40.4416941, -79.9900861]",-79.9900861,40.4416941
49406,"[34.1008426, -117.7678355]",-117.7678355,34.1008426
49407,"[40.7127281, -74.0060152]",-74.0060152,40.7127281
49410,"[40.4416941, -79.9900861]",-79.9900861,40.4416941
49411,"[40.7127281, -74.0060152]",-74.0060152,40.7127281
49412,"[34.0536909, -118.2427666]",-118.2427666,34.0536909
49415,"[51.5073219, -0.1276474]",-0.1276474,51.5073219
49417,"[34.0536909, -118.2427666]",-118.2427666,34.0536909
49418,"[2.8894434, -73.783892]",-73.783892,2.8894434
49422,"[28.9488761, -81.2986741]",-81.2986741,28.9488761
49424,"[34.0536909, -118.2427666]",-118.2427666,34.0536909
49425,"[34.0536909, -118.2427666]",-118.2427666,34.0536909
49426,"[38.4192496, -82.445154]",-82.445154,38.4192496
49427,"[40.0796606, -89.4337288]",-89.4337288,40.0796606
49428,"[-118.2445, 34.0564]",-118.2445,34.0564
49430,"[30.2711286, -97.7436995]",-97.7436995,30.2711286
49431,"[40.7596198, -111.8867975]",-111.8867975,40.7596198
49432,"[61.0666922, -107.9917071]",-107.9917071,61.0666922
49433,"[53.5120412, -2.2434612]",-2.2434612,53.5120412
49434,"[53.5120412, -2.2434612]",-2.2434612,53.5120412
49435,"[32.3293809, -83.1137366]",-83.1137366,32.3293809
49436,"[26.916194, 75.820349]",75.820349,26.916194
49437,"[49.9584438, -110.2732606]",-110.2732606,49.9584438
49438,"[33.4151117, -111.8314773]",-111.8314773,33.4151117
49439,"[31.8160381, -99.5120986]",-99.5120986,31.8160381
49440,"[32.7174209, -117.1627714]",-117.1627714,32.7174209
49441,"[36.195462, -115.239706]",-115.239706,36.195462
49442,"[27.7703796, -82.6695085]",-82.6695085,27.7703796
49443,"[-14.792599, -39.0453843]",-39.0453843,-14.792599
49444,"[39.7837304, -100.4458825]",-100.4458825,39.7837304
49446,"[18.9387711, 72.8353355]",72.8353355,18.9387711
49448,"[41.7571701, -88.3147539]",-88.3147539,41.7571701
49450,"[26.640628, -81.8723084]",-81.8723084,26.640628
49452,"[40.7127281, -74.0060152]",-74.0060152,40.7127281
49453,"[40.9699889, -77.7278831]",-77.7278831,40.9699889
49454,"[39.7837304, -100.4458825]",-100.4458825,39.7837304
49455,"[42.7087245, -82.0390861]",-82.0390861,42.7087245
49456,"[37.2045466, 55.7052545]",55.7052545,37.2045466
49457,"[33.9930677, -117.9686755]",-117.9686755,33.9930677
49460,"[11.5024338, 17.7578122]",17.7578122,11.5024338
49466,"[37.0833893, -88.6000478]",-88.6000478,37.0833893
49468,"[36.1622296, -86.7743531]",-86.7743531,36.1622296
49470,"[41.8755616, -87.6244212]",-87.6244212,41.8755616
49472,"[-118.2445, 34.0564]",-118.2445,34.0564
49475,"[41.8755616, -87.6244212]",-87.6244212,41.8755616
49476,"[29.4246002, -98.4951405]",-98.4951405,29.4246002
49479,"[52.65233935, -2.64356407027027]",-2.64356407027027,52.65233935
49480,"[41.47441105, -88.05876255177395]",-88.05876255177395,41.47441105
49481,"[29.2733964, 47.4979476]",47.4979476,29.2733964
49483,"[38.9129297, -94.7023974]",-94.7023974,38.9129297
49484,"[34.0536909, -118.2427666]",-118.2427666,34.0536909
49485,"[28.5421109, -81.3790304]",-81.3790304,28.5421109
49486,"[39.2908816, -76.610759]",-76.610759,39.2908816
49487,"[41.3082138, -72.9250518]",-72.9250518,41.3082138
49489,"[8.287729, -62.7292218]",-62.7292218,8.287729
49491,"[26.916194, 75.820349]",75.820349,26.916194
49495,"[51.461041800000004, -0.28703291293068545]",-0.28703291293068545,51.461041800000004
49497,"[54.7023545, -3.2765753]",-3.2765753,54.7023545
49498,"[33.7490987, -84.3901849]",-84.3901849,33.7490987
49500,"[43.6858146, -79.7599337]",-79.7599337,43.6858146
49501,"[29.4246002, -98.4951405]",-98.4951405,29.4246002
49502,"[48.1016568, 20.6908421]",20.6908421,48.1016568
49503,"[37.1498052, -91.4328245]",-91.4328245,37.1498052
49504,"[48.4283182, -123.3649533]",-123.3649533,48.4283182
49505,"[32.701938999999996, -97.10562379033699]",-97.10562379033699,32.701938999999996
49507,"[43.6534817, -79.3839347]",-79.3839347,43.6534817
49508,"[41.8239891, -71.4128343]",-71.4128343,41.8239891
49510,"[36.7014631, -118.7559974]",-118.7559974,36.7014631
49512,"[37.720379, -97.323067]",-97.323067,37.720379
49513,"[45.9896587, -94.6113288]",-94.6113288,45.9896587
49514,"[41.8037172, -4.7471726]",-4.7471726,41.8037172
49515,"[33.7490987, -84.3901849]",-84.3901849,33.7490987
49518,"[-15.7934036, -47.8823172]",-47.8823172,-15.7934036
49519,"[33.7490987, -84.3901849]",-84.3901849,33.7490987
49520,"[30.2711286, -97.7436995]",-97.7436995,30.2711286
49521,"[40.3938464, -77.9412224]",-77.9412224,40.3938464
