bigram,freq
"('bhai', 'ka')",5
"('followers', 'minutes')",5
"('cyber', 'fm')",5
"('safe', 'miss')",5
"('preference', 'parenots')",5
"('anniversary', 'presenot')",5
"('presenot', 'cloy')",5
"('cloy', 'crash')",5
"('crash', 'lockdown')",5
"('lockdown', 'thread')",5
"('hard', 'time')",5
"('preference', 'kya')",5
"('turn', 'inoto')",5
"('guess', 'fe')",5
"('fun', 'fact')",5
"('new', 'zealand')",5
"('tag', 'lockdown')",5
"('crazy', 'times')",5
"('hydroxychloquine', 'usa')",5
"('track', 'days')",5
"('summer', 'self')",5
"('felt', 'luxury')",5
"('luxury', 'amp')",5
"('punishmenot', 'key')",5
"('key', 'lessons')",5
"('cum', 'preference')",5
"('banditxx', 'quaranotine')",5
"('hard', 'work')",5
"('ppl', 'migranot')",5
"('shop', 'buckets')",5
"('dettol', 'shop')",5
"('shoage', 'dettol')",5
"('usa', 'shoage')",5
"('old', 'friends')",5
"('happy', 'sunday')",5
"('home', 'people')",5
"('video', 'fill')",5
"('sunday', 'watch')",5
"('sick', 'jerking')",5
"('hard', 'keep')",5
"('family', 'home')",5
"('list', 'things')",5
"('time', 'poll')",5
"('poll', 'hero')",5
"('villain', 'role')",5
"('best', 'career')",5
"('coronavirus', 'lockdown')",5
"('nyc', 'residenots')",5
"('kosher', 'meals')",5
"('kathryn', 'garcia')",5
"('commissioner', 'kathryn')",5
"('sanitation', 'commissioner')",5
"('applaud', 'nyc')",5
"('day', 'cue')",5
"('cenotury', 'bfor')",5
"('sina', ' th')",5
"('world', 'human')",5
"('dstv', 'channel')",5
"('wave', 'outbreak')",5
"('funniest', 'thing')",5
"('targets', 'travelers')",5
"('preference', 'fun')",5
"('post', 'photo')",5
"('life', 'stand')",5
"('lockdown', 'life')",5
"('song', 'describes')",5
"('work', 'today')",5
"('commenot', 'song')",5
"('african', 'traders')",5
"('time', 'celebrate')",5
"('project', 'trex')",5
"('game', 'chrome')",5
"('chrome', 'inoternet')",5
"('think', 'preference')",5
"('quaranotine', 'miss')",5
"('panots', 'fire')",5
"('best', 'preference')",5
"('sick', 'people')",5
"('happy', 'cinco')",5
"('safe', 'twitter')",5
"('way', 'quaranotine')",5
"('nonstop', 'forever')",5
"('quaranotine', 'sex')",5
"('virus', 'world')",5
"('time', 'stay')",5
"('bagga', 'think')",5
"('spread', 'love')",5
"('binge', 'wohy')",5
"('wohy', 'show')",5
"('local', 'restauranot')",5
"('due', 'epidemic')",5
"('food', 'people')",5
"('chefs', 'cook')",5
"('new', 'look')",5
"('facetime', 'fun')",5
"('ft', 'riley')",5
"('riley', 'reid')",5
"('week', 'join')",5
"('worst', 'virus')",5
"('fun', 'people')",5
"('preference', 'coronavirus')",5
"('pm', 'total')",5
"('home', 'kids')",5
"('music', 'amp')",5
"('preference', 'watching')",5
"('canadian', 'aist')",5
"('aist', 'john')",5
"('john', 'concepcion')",5
"('concepcion', 'lockdown')",5
"('lockdown', 'thats')",5
"('shit', 'preference')",5
"('good', 'times')",5
"('check', 'website')",5
"('stockpile', 'n ')",5
"('federal', 'stockpile')",5
"('obama', 'administration')",5
"('ga', 'conotinues')",5
"('karay', 'ga')",5
"('kher', 'karay')",5
"('fuck', 'productivity')",5
"('information', 'news')",5
"('virus', 'information')",5
"('fight', 'amp')",5
"('boost', 'fight')",5
"('covid', 'read')",5
"('empty', 'streets')",5
"('tiger', 'king')",5
"('years', 'democrats')",5
"('accomplish', 'years')",5
"('force', 'accomplish')",5
"('army', 'air')",5
"('massive', 'army')",5
"('millions', 'dollars')",5
"('nazis', 'millions')",5
"('everyone', 'day')",5
"('vandyke', 'speaking')",5
"('preference', 'self')",5
"('amp', 'family')",5
"('today', 'balcony')",5
"('edition', 'harry')",5
"('harry', 'sauce')",5
"('sauce', 'spills')",5
"('spills', 'panots')",5
"('panots', 'feels')",5
"('peed', 'counots')",5
"(' th', 'day')",5
"('difficult', 'times')",5
"('new', 'ep')",5
"('safe', 'fro')",5
"('preference', 'world')",5
"('sab', 'kher')",5
"('turns', 'soul')",5
"('great', 'effo')",5
"('free', 'amp')",5
"('preference', 'friend')",5
"('preference', 'eddie')",5
"('coronavirus', 'quaranotine')",5
"('carole', 'baskin')",5
"('scale', 'screening')",5
"('tonight', ' h ')",5
"('channel', 'tonight')",5
"('everytime', 'turns')",5
"('anniversary', 'day')",5
"('reaction', 'netizens')",5
"('surprising', 'reaction')",5
"('maine', 'surprising')",5
"('lockdown', 'town')",5
"('town', 'money')",5
"('money', 'follow')",5
"('lee', 'amp')",5
"('amp', 'sgee')",5
"('sgee', 'check')",5
"('money', 'quaranotine')",5
"('walk', 'park')",5
"('toosie', 'slide')",5
"('new', 'aicle')",5
"('dolphin', 'study')",5
"('educator', 'utilize')",5
"('parenot', 'educator')",5
"('project', 'parenot')",5
"('spread', 'microor')",5
"('medicine', 'ibn')",5
"('scholar', 'medicine')",5
"('persian', 'scholar')",5
"('less', 'followers')",5
"('governmenot', 'responses')",5
"('crisis', 'governmenot')",5
"('risk', 'times')",5
"('please', 'people')",5
"('free', 'dolphin')",5
"('study', 'guides')",5
"('guides', 'activity')",5
"('allah', 'sab')",5
"('mashallah', 'allah')",5
"('goosebumps', 'mashallah')",5
"('azaan', 'recitation')",5
"('aslam', 'azaan')",5
"('atif', 'aslam')",5
"('stuff', 'people')",5
"('preference', 'dear')",5
"('preference', 'asem')",5
"('cases', 'preference')",5
"('destroy', 'virus')",5
"('virus', 'bless')",5
"('health', 'safety')",5
"('safety', 'amen')",5
"('next', 'day')",5
"('activity', 'sheets')",5
"('quaranotine', 'sale')",5
"('rope', 'skills')",5
"('jump', 'rope')",5
"('enjoy', 'episodes')",5
"('advice', 'masturbate')",5
"('governmenot', 'advice')",5
"('hygiene', 'means')",5
"('weeks', 'preference')",5
"('check', 'zilhive')",5
"('zilhive', 'granots')",5
"('time', 'ms')",5
"('kill', 'time')",5
"('video', 'chat')",5
"('easter', 'bunny')",5
"('taco', 'tuesday')",5
"('love', 'amidst')",5
"('preference', 'find')",5
"('amp', 'share')",5
"('death', 'knell')",5
"('theme', 'song')",5
"('global', 'crisis')",5
"('preference', 'follow')",5
"('story', 'preference')",5
"('new', 'world')",5
"('abraham', 'mills')",5
"('crisis', 'abraham')",5
"('night', ' pm')",5
"('beautiful', 'weather')",5
"('life', 'day')",5
"('comfo', 'home')",5
"('name', 'movie')",5
"('preference', 'feel')",5
"('stuck', 'indoors')",5
"('motorhead', 'yep')",5
"('little', 'fun')",5
"('preference', 'tell')",5
"('home', 'tees')",5
"('guys', 'check')",5
"('middle', 'school')",5
"('conveyance', 'subject')",5
"('territory', 'conveyance')",5
"('spread', 'word')",5
"('activity', 'quaranotine')",5
"('taco', 'preference')",5
"('end', 'pre')",5
"('counotry', 'territory')",5
"('deaths', 'counotry')",5
"('climate', 'change')",5
"('utc', 'coronavirus')",5
"('preference', 'someone')",5
"('update', 'utc')",5
"('home', 'good')",5
"('projects', 'lots')",5
"('ur', 'challenges')",5
"('special', 'guest')",5
"('pics', 'vids')",5
"('semester', 'monoths')",5
"('today', 'university')",5
"('great', 'idea')",5
"('staed', 'facebook')",5
"('whole', 'thing')",5
"('home', 'staed')",5
"('quaranotine', 'self')",5
"('watch', 'check')",5
"('showcase', 'please')",5
"('adopts', 'commission')",5
"('discover', 'preference')",5
"('commission', 'slots')",5
"('slots', 'bases')",5
"('quaranotine', 'cenoters')",5
"('safe', 'jungkook')",5
"('facebook', 'discussion')",5
"('wasting', 'time')",5
"('preference', 'gon')",5
"('preference', 'look')",5
"('new', 'ways')",5
"('read', 'books')",5
"('facetime', 'sessions')",5
"('hard', 'pass')",5
"('university', 'hostels')",5
"('hostels', 'kes')",5
"('beautiful', 'day')",5
"('films', 'preference')",5
"('https', 'jungkook')",5
"('home', 'help')",5
"('discussion', 'group')",5
"('time', 'check')",5
"('available', 'ask')",5
"('preference', 'stuck')",5
"('bihday', 'today')",5
"('heard', 'inoterne')",5
"('friends', 'preference')",5
"('next', 'week')",5
"('dem', 'officeholders')",5
"('sunday', 'churchgoers')",5
"('day', 'sunday')",5
"('watch', 'spend')",5
"('teacher', 'ms')",5
"('worlddd', 'preference')",5
"('death', 'toll')",5
"('home', 'enjoy')",5
"('available', 'amp')",5
"('tv', 'time')",5
"('orders', 'day')",5
"('governot', 'orders')",5
"('phase', 'let')",5
"('tyranot', 'governot')",5
"('covid', 'crisis')",5
"('last', 'year')",5
"('happy', 'day')",5
"('preference', 'chat')",5
"('ice', 'cream')",5
"('new', 'girl')",5
"('sees', 'dance')",4
"('nisha', 'kind')",4
"('muslim', 'scholar')",4
"('convey', 'monitoring')",4
"('monitoring', 'team')",4
"('thank', 'nisha')",4
"('huff', 'tweet')",4
"('boxes', 'spoons')",4
"('till', 'sees')",4
"('bread', 'etc')",4
"('mood', 'year')",4
"('spotify', 'preference')",4
"('retweet', 'amp')",4
"('week', 'preference')",4
"('serious', 'baking')",4
"('self', 'poraits')",4
"('live', 'preference')",4
"('tag', 'till')",4
"('small', 'businesses')",4
"('disappear', 'gh')",4
"('washroom', 'tea')",4
"('obimanso', 'huh')",4
"('pot', 'boxes')",4
"('home', 'sweet')",4
"('sweet', 'home')",4
"('tea', 'pot')",4
"('scholar', 'ibn')",4
"('share', 'washroom')",4
"('korean', 'governmenot')",4
"('happy', 'star')",4
"('youtube', 'day')",4
"('huh', 'kam')",4
"('kam', 'bc')",4
"('tonight', 'preference')",4
"('free', 'quaranotine')",4
"('gh', 'obimanso')",4
"('perfect', 'way')",4
"('people', 'looks')",4
"('quaranotined', 'people')",4
"('preference', 'oh')",4
"('call', 'whatsapp')",4
"('comfo', 'package')",4
"('governmenot', 'comfo')",4
"('notmal', 'notmal')",4
"('quaranotine', 'vibes')",4
"('vibes', 'please')",4
"('true', 'wealth')",4
"('photography', 'quaranotine')",4
"('good', 'world')",4
"('wealth', 'good')",4
"('people', 'home')",4
"('pandemic', 'quaranotine')",4
"('america', 'people')",4
"('united', 'states')",4
"('psa', 'day')",4
"('today', 'america')",4
"('quality', 'time')",4
"('avoid', 'quaranotine')",4
"('talk', 'htt')",4
"('health', 'crisis')",4
"('world', 'khalil')",4
"('new', 'orleans')",4
"('ass', 'talk')",4
"('hair', 'day')",4
"('grab', 'ass')",4
"('sta', 'preference')",4
"('preference', 'tory')",4
"('khalil', 'gibr')",4
"('new', 'movie')",4
"('cray', 'bm')",4
"('full', 'time')",4
"('coronavirus', 'tests')",4
"('follow', 'rules')",4
"('differemce', 'today')",4
"('tweet', 'proves')",4
"('hip', 'hop')",4
"('preference', 'retweet')",4
"('believe', 'anything')",4
"('video', 'calls')",4
"('wear', 'mask')",4
"('vienna', 'airpo')",4
"('single', 'day')",4
"('angle', 'keeps')",4
"('airpo', 'offer')",4
"('way', 'preference')",4
"('amazon', 'preference')",4
"('offer', 'coronavirus')",4
"('ajab', 'si')",4
"('stay', 'fit')",4
"('beef', 'yrs')",4
"('download', 'app')",4
"('small', 'beef')",4
"('thank', 'making')",4
"('quaranotine', 'pic')",4
"('please', 'file')",4
"('mar', 'copy')",4
"('brandon', 'gurney')",4
"('editorial', 'brandon')",4
"('davidaphoto', 'editorial')",4
"('big', 'things')",4
"('fun', 'ideas')",4
"('long', 'distance')",4
"('check', 'blog')",4
"('love', 'guy')",4
"('win', 'preference')",4
"('https', 'quaranotine')",4
"('home', 'ways')",4
"('last', 'time')",4
"('hospital', 'att')",4
"('week', 'amp')",4
"('file', 'complainots')",4
"('albea', 'privacy')",4
"('human', 'health')",4
"('quaranotine', 'staing')",4
"('precautionary', 'measures')",4
"('commissioner', 'jill')",4
"('quaranotine', 'week')",4
"('urine', 'bottl')",4
"('health', 'bomd')",4
"('isolation', 'da')",4
"('bomd', 'proper')",4
"('secular', 'religion')",4
"('religion', 'ppl')",4
"('total', 'cases')",4
"('big', 'thank')",4
"('wine', 'companions')",4
"('post', 'bastiaan')",4
"('original', 'post')",4
"('preference', 'mom')",4
"('youtube', 'link')",4
"('single', 'time')",4
"('privacy', 'commissioner')",4
"('new', 'show')",4
"('india', 'india')",4
"('bean', 'soup')",4
"('bastiaan', 'wildeman')",4
"('place', 'order')",4
"('little', 'laughter')",4
"('preference', 'idea')",4
"('preference', 'guy')",4
"('change', 'pace')",4
"('awesome', 'game')",4
"('ig', 'stories')",4
"('notyourwaifu', 'stuck')",4
"('amp', 'menotal')",4
"('game', 'chill')",4
"('free', 'online')",4
"('twitch', 'awesome')",4
"('wanot', 'grab')",4
"('happy', 'friday')",4
"('colossus', 'twitch')",4
"('uniting', 'friends')",4
"('shadow', 'colossus')",4
"('buddy', 'wanots')",4
"('love', 'read')",4
"('eu', 'schengen')",4
"('amp', 'watch')",4
"('trick', 'shots')",4
"('song', 'ghetto')",4
"('idea', 'quaranotine')",4
"('chairman', 'conotinues')",4
"('new', 'job')",4
"('true', 'story')",4
"('palm', 'sunday')",4
"('quaranotine', 'dance')",4
"('conotest', 'post')",4
"('uniform', 'conotest')",4
"('tracksuits', 'uniform')",4
"('unotil', 'june')",4
"('miss', 'friends')",4
"('new', 'conotenot')",4
"('pa', 'preference')",4
"('song', 'sydmac')",4
"('human', 'experience')",4
"('modern', 'human')",4
"('flipped', 'modern')",4
"('lalala', 'tory')",4
"('live', 'wenot')",4
"('real', 'quick')",4
"('open', 'window')",4
"('balcony', 'htt')",4
"('app', 'song')",4
"('mersal', 'movie')",4
"('fav', 'thing')",4
"('retweet', 'preference')",4
"('experience', 'upside')",4
"('nudes', 'videos')",4
"('sell', 'nudes')",4
"('babys', 'sell')",4
"('hello', 'babys')",4
"('fun', 'watch')",4
"('horror', 'home')",4
"('home', 'hawaii')",4
"('limited', 'hospital')",4
"('limited', 'minotage')",4
"('hospital', 'resources')",4
"('living', 'supplies')",4
"('round', 'coin')",4
"('tattoo', 'shop')",4
"('related', 'instagram')",4
"('instagram', 'tags')",4
"('check', 'usa')",4
"('word', 'quaranotina')",4
"('try', 'preference')",4
"('sets', 'grandparenots')",4
"('terrible', 'situation')",4
"('visit', 'sets')",4
"('situation', 'world')",4
"('family', 'visit')",4
"('look', 'fun')",4
"('prevenot', 'burnout')",4
"('dead', 'people')",4
"('whole', 'world')",4
"('administration', 'deplete')",4
"('movie', 'download')",4
"('download', 'watch')",4
"('online', 'link')",4
"('catharsis', 'heaache')",4
"('quaranotime', 'boys')",4
"('true', 'obama')",4
"('usa', 'today')",4
"('live', ' am')",4
"('today', 'rates')",4
"('everyone', 'amp')",4
"('daily', 'thanks')",4
"('n ', 'mask')",4
"('legit', 'profile')",4
"('profile', 'negociate')",4
"('lot', 'time')",4
"('days', 'days')",4
"('page', 'link')",4
"('chose', 'stories')",4
"('boredom', 'check')",4
"('kill', 'quaranotine')",4
"('put', 'makeup')",4
"('morning', 'preference')",4
"('thank', 'love')",4
"('love', 'suppo')",4
"('booty', 'help')",4
"('middle', 'class')",4
"('haze', 'anyone')",4
"('co', 'preference')",4
"('sit', 'home')",4
"('video', 'followers')",4
"('daily', 'video')",4
"('new', 'beat')",4
"('safe', 'gift')",4
"('past', 'weeks')",4
"('silver', ' oz')",4
"('means', 'chance')",4
"('win', 'pee')",4
"('home', 'love')",4
"('fine', 'silver')",4
"('silver', 'bu')",4
"('card', 'woh')",4
"('woh', 'rs')",4
"('rs', 'avai')",4
"('bu', 'satin')",4
"('mask', 'https')",4
"('dance', 'moves')",4
"('glass', 'wine')",4
"('hey', 'everyone')",4
"('free', 'check')",4
"('preference', 'hello')",4
"('board', 'game')",4
"('calm', 'amp')",4
"('pre', 'sales')",4
"('wine', 'hand')",4
"(' pm', 'et')",4
"('amp', 'stay')",4
"('newest', 'silver')",4
"('cocktail', 'touch')",4
"('hand', 'cocktail')",4
"('fun', 'beware')",4
"('doubt', 'hayriyay')",4
"('play', 'video')",4
"('preference', 'projects')",4
"('face', 'jungkook')",4
"('everyone', 'time')",4
"('panoty', 'parade')",4
"('ews', 'youths')",4
"('dangerous', 'busine')",4
"('age', 'coronavirus')",4
"('tolkien', 'age')",4
"('aicle', 'tolkien')",4
"('non', 'boost')",4
"('essenotial', 'workers')",4
"('cnet', 'aicle')",4
"('inoterview', 'cnet')",4
"('special', 'thanks')",4
"('thing', 'offer')",4
"('graduation', 'ceremony')",4
"('fight', 'covid')",4
"('great', 'stay')",4
"('past', 'days')",4
"('york', 'city')",4
"('girls', 'nothing')",4
"('productive', 'home')",4
"('great', 'piece')",4
"('kyrgyz', 'mounot')",4
"('amp', 'mounotains')",4
"('mounotains', 'world')",4
"('world', 'picture')",4
"('picture', 'kyrgyz')",4
"('people', 'way')",4
"('cedarburg', 'wi')",4
"('stay', 'feet')",4
"('today', 'droppe')",4
"(' pm', 'today')",4
"('read', 'hence')",4
"('quaranotine', 'challenge')",4
"('chase', 'today')",4
"('backyard', 'chase')",4
"('little', 'backyard')",4
"('anothem', 'preference')",4
"('spend', 'enotire')",4
"('enotire', 'lives')",4
"('quaranotine', 'mood')",4
"('indoors', 'time')",4
"('time', 'outdoors')",4
"('preference', 'feeling')",4
"('solution', 'gt')",4
"('isolation', 'solution')",4
"('thomas', 'feelings')",4
"('sistuhs', 'fgcu')",4
"('movies', 'everyone')",4
"('everyone', 'feel')",4
"('san', 'diego')",4
"('hayriyay', 'thank')",4
"('amp', 'amp')",4
"('aicle', 'gt')",4
"('watch', 'thanks')",4
"(' d', 'audio')",4
"('preference', 'walking')",4
"('spend', 'hours')",4
"('everyone', 'check')",4
"('tag', 'nastyy')",4
"('audio', 'music')",4
"('uncensored', 'pic')",4
"('horny', 'hmu')",4
"('world', 'choreographic')",4
"('amp', 'soundscapes')",4
"('time', 'right')",4
"('kubra', 'thameem')",4
"('please', 'tia')",4
"('feelin', 'please')",4
"('isolation', 'olden')",4
"('guangdong', 'province')",4
"('time', 'time')",4
"('professional', 'help')",4
"('video', 'game')",4
"('capital', 'guangdong')",4
"('days', 'isolation')",4
"('guangzhou', 'capital')",4
"('name', 'guangzhou')",4
"('means', 'period')",4
"('period', 'days')",4
"('choreographic', 'improvisation')",4
"('improvisation', 'home')",4
"('thameem', 'hand')",4
"('new', 'shit')",4
"('gt', 'lt')",4
"('put', 'inoto')",4
"('spread', 'covid')",4
"('things', 'people')",4
"('ready', 'preference')",4
"('watch', 'movie')",4
"('delivery', 'drivers')",4
"('wrong', 'preference')",4
"('wanot', 'paicipate')",4
"('paicipate', 'week')",4
"('week', 'villain')",4
"('villain', 'name')",4
"('restrict', 'movemenot')",4
"('hand', 'flower')",4
"('flower', 'bouquet')",4
"('bouquet', 'card')",4
"('card', 'maduru')",4
"('maduru', 'oya')",4
"('oya', 'camp')",4
"('camp', 'behalf')",4
"('mandatory', 'day')",4
"('unbiased', 'non')",4
"('conduct', 'proper')",4
"('video', 'lawal')",4
"('represenotative', 'conduct')",4
"('outer', 'space')",4
"('video', 'quaranotine')",4
"('albea', 'folks')",4
"('fgcu', 'sistuhs')",4
"('understand', 'knowledge')",4
"('ji', 'understand')",4
"('rampal', 'ji')",4
"('sainot', 'rampal')",4
"('april', ' pm')",4
"('look', 'fuher')",4
"('wow', 'thanks')",4
"('thanks', 'everybody')",4
"('latest', 'podcast')",4
"('new', 'quaranotine')",4
"('plz', 'stay')",4
"('disturb', 'teacher')",4
"('evng', 'plz')",4
"('level', 'life')",4
"('morning', 'inmates')",4
"('life', 'demand')",4
"('demand', 'differenot')",4
"('preference', 'join')",4
"('home', 'grab')",4
"('preference', 'wow')",4
"('unceain', 'times')",4
"('look', 'cute')",4
"('new', 'yorkers')",4
"('good', 'evng')",4
"('available', 'preference')",4
"('everybody', 'mister')",4
"('preference', ' th')",4
"('wot', 'wot')",4
"('challenge', 'preference')",4
"('mister', 'blue')",4
"('lise', 'amp')",4
"('productive', 'reconnect')",4
"('quaranotine', 'productive')",4
"('bunni', 'lise')",4
"('home', 'time')",4
"('instanot', 'coffee')",4
"('inoto', 'fisting')",4
"('music', 'impoanot')",4
"('impoanot', 'days')",4
"('open', 'hea')",4
"('girls', 'night')",4
"('living', 'crazy')",4
"('guest', 'ot')",4
"(' st', 'guest')",4
"('world', 'health')",4
"('check', 'preference')",4
"('piece', 'kane')",4
"('full', 'story')",4
"('new', 'accounot')",4
"('preference', 'arches')",4
"('quaranotine', 'please')",4
"('old', 'days')",4
"('consacro', 'making')",4
"('sure', 'studenots')",4
"('undivided', 'attenotion')",4
"('new', 'book')",4
"('preference', 'imagine')",4
